cid,sim_content,sim_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,comment_duplication,is_spam 
UgwkdRdKAEhO9B90Ml54AaABAg,0.2287028372254349,0.2545891611941717,7,0.1428571428571429,1,33,0,0,135203.0,0.0,0,0,0,0,0
UgxwaI1RXr8Mv-w7z-F4AaABAg,0.22813341597586675,0.29988597950283935,11,0.0,1,54,0,0,135128.0,0.09090909090909091,0,0,0,0,0
UgyHiA5Ic1gaM5jFEgF4AaABAg,0.14549839962660957,0.18703021311768706,6,0.0,1,33,0,0,134972.0,0.0,0,0,0,0,0
UgySR8c8T9gLEpwzR4Z4AaABAg,0.3201352335301396,0.32611842806994207,10,0.0,1,62,0,0,132939.0,0.1,0,0,0,0,0
Ugw0El54qxn5X7uOw-l4AaABAg,0.40183327441169436,0.46214004546194876,25,0.040000000000000036,3,149,0,0,132473.0,0.04,0,0,0,0,0
UgyV440nkoVkuFVxH6B4AaABAg,0.25502173754850266,0.2865141455537005,20,0.0,1,114,0,0,132352.0,0.05,0,0,0,0,0
UgxPBL7dYHvv9acZrdN4AaABAg,0.36643668899934095,0.3257805495266683,25,0.16000000000000003,2,125,3,0,132055.0,0.04,0,0,0,0,0
UgxHpn3K2GxDrLvp8LN4AaABAg,0.24567461745603825,0.3155638906310532,4,0.0,1,21,0,0,131930.0,0.0,0,0,0,0,0
UgwABUJDt_YdEYKkBeJ4AaABAg,0.350829555094425,0.38704485513492953,19,0.0,1,109,0,0,130647.0,0.05263157894736842,0,0,0,0,0
UgyyfHpEFsnT7fflwG94AaABAg,0.3321118751708148,0.3834765774083732,21,0.04761904761904767,2,125,0,0,129639.0,0.0,0,0,0,0,0
UgyoAr29o0trO3PWVD14AaABAg,0.3728311998131957,0.43827640265431356,28,0.0714285714285714,2,161,0,0,129549.0,0.07142857142857142,0,0,0,0,0
Ugy5Lwf9VW9kRhjkmjx4AaABAg,0.16971409540196009,0.22971363667279907,13,0.0,1,69,2,0,127727.0,0.07692307692307693,0,0,0,0,0
Ugy2hCOe_5dHPfUI4M14AaABAg,0.209408238757444,0.276576964142859,6,0.0,1,34,1,0,126844.0,0.0,0,0,0,0,0
UgwPheTpmeu-vLzgYud4AaABAg,0.2773558741752422,0.35464032400465406,8,0.0,1,51,0,0,126067.0,0.0,0,0,0,0,0
Ugw8nlEeq1MePWDvt7x4AaABAg,0.1260305774152036,0.1562866669779358,10,0.0,1,57,2,0,125910.0,0.0,0,0,0,0,0
UgzDvWNntP7Sc__bh8N4AaABAg,0.297751435749017,0.3701096273265828,12,0.0,1,66,1,1,125742.0,0.0,0,0,0,0,0
UgwVlaTJfoOFzMRFCQV4AaABAg,0.2236497226184053,0.26046228094974466,9,0.0,1,41,0,0,125625.0,0.0,0,0,0,0,0
UgwkoOEI96_Kr-W9P4N4AaABAg,0.18175471332286486,0.21344005524117063,6,0.0,1,41,0,0,125002.0,0.0,0,0,0,0,0
Ugzgh8KbeuoHoedNwnJ4AaABAg,0.22151662891865975,0.24545471810404157,15,0.0,1,108,1,0,123778.0,0.06666666666666667,0,0,0,0,0
Ugwnqws0IuY_2xLZXz94AaABAg,0.34403865254908955,0.3777625921276623,9,0.0,1,53,0,0,122800.0,0.1111111111111111,0,0,0,0,0
UgwP0xVRtLhwfQvfWc94AaABAg,0.12374694842896561,0.1736714696099502,11,0.0,1,56,0,0,121811.0,0.09090909090909091,0,0,0,0,0
UgyRFrYVbEvYlvHgijV4AaABAg,0.19996936027387058,0.21732287968564507,8,0.0,1,47,0,0,121449.0,0.125,0,0,0,0,0
UgwhJNgDeFcYz23X7Q94AaABAg,0.21396676089442915,0.2724097923200878,6,0.0,1,39,0,0,121286.0,0.16666666666666666,0,0,0,0,0
UgzmoqzvG6_T4jC96rd4AaABAg,0.12452940839090931,0.17027578824565107,16,0.0,1,98,4,0,121285.0,0.0,1,1,0,0,1
UgxIfexpUrx0zL7r91Z4AaABAg,0.2021495873113343,0.14677551207870546,7,0.0,1,37,0,0,120838.0,0.0,0,0,0,0,0
UgwcJviQo7z2SzYYED14AaABAg,0.3382903604737948,0.33395963276945695,23,0.13043478260869568,2,133,0,0,119553.0,0.043478260869565216,0,0,0,0,0
UgxTqXACCCpm6b0qDu14AaABAg,0.1441591648549165,0.18859921617729414,6,0.0,1,39,0,0,119492.0,0.3333333333333333,0,0,0,0,0
UgzCsHtvxKobTDAuVMd4AaABAg,0.12743742503038752,0.15679727521791667,3,0.0,1,20,2,1,119385.0,0.0,0,0,0,0,0
UgxnDTUrMl0e_Eka4B54AaABAg,0.28514653394986683,0.26906566136056015,14,0.0714285714285714,1,72,2,1,119085.0,0.0,0,0,0,0,0
UgynnnPqcrMYzLRAmu94AaABAg,0.055894529124198254,0.04581955922892438,7,0.1428571428571429,1,35,1,0,118933.0,0.0,0,0,0,0.0,0
UgxPDn-gwgbYo3rn5xR4AaABAg,0.13896323674206712,0.1855245182244071,9,0.0,1,51,0,0,118181.0,0.1111111111111111,0,0,0,0,0
UgxC8KsrQC3l96ZK6Yl4AaABAg,0.2670299265739851,0.3609853375233866,7,0.0,1,46,0,0,117384.0,0.0,0,0,0,0,0
UgzNXiOHINWyflpD_6R4AaABAg,0.08498056923671876,0.20920730183935154,6,0.0,1,41,0,0,117344.0,0.0,0,0,0,0,0
UgyzutSIm4Ewu9pIs994AaABAg,0.1418664521221684,0.1477742008345322,4,0.0,1,27,0,0,116747.0,0.0,0,0,0,0,0
Ugw2xGZjvNBv4S6gXBx4AaABAg,0.23373527434871746,0.2901230431930768,10,0.0,1,45,0,0,116734.0,0.0,0,0,0,0,0
UgxKidm_90VRJQ8l5SF4AaABAg,0.22001304628626367,0.23940260761727233,8,0.0,1,42,0,0,116534.0,0.0,0,0,0,0,0
Ugw7HR6GXrszX5zWZRV4AaABAg,0.17048489972161388,0.18034092440235663,20,0.09999999999999998,2,133,4,0,115898.0,0.0,1,1,0,1.0000000000000002,1
Ugzkg5Aosf8nGU6HhUx4AaABAg,0.17048489972161388,0.18034092440235663,20,0.09999999999999998,2,133,4,0,115554.0,0.0,1,1,0,1.0000000000000002,1
UgwxmqWz5gZyPnfCrgN4AaABAg,0.017747957180781627,0.114991215581751,4,0.0,1,12,0,0,115237.0,0.0,0,0,0,0,0
UgzOz7q3gxcm8XWIX354AaABAg,0.23630729758309515,0.2895104552276962,7,0.0,1,50,0,0,114969.0,0.0,0,0,0,1.0000000000000002,1
Ugyxc74C7d6T6rXCDhV4AaABAg,0.23630729758309515,0.2895104552276962,7,0.0,1,50,0,0,114968.0,0.0,0,0,0,1.0000000000000002,1
UgwHbis84YrM2bhs4UF4AaABAg,0.32462853372825534,0.31987738640549923,8,0.0,1,39,0,0,114902.0,0.0,0,0,0,0,0
Ugz7X7S0jXry0IMNTgl4AaABAg,0.2075450782938283,0.2684454533340137,12,0.08333333333333337,1,58,0,1,114771.0,0.0,0,0,0,0,0
Ugx8hgr8YPInXR9QFUt4AaABAg,0.2300718256557299,0.21917319877659594,8,0.0,1,36,0,0,114730.0,0.0,0,0,0,0,0
Ugy9Jr80MYjPET5WBWp4AaABAg,0.08611260480489863,0.11907120347763944,15,0.0,1,99,5,0,113706.0,0.13333333333333333,1,1,0,0,1
UgzKOw4B0EYJ7T-OHIN4AaABAg,0.20593842680956773,0.24437771739566008,8,0.0,1,45,0,1,113480.0,0.0,0,0,0,0,0
Ugxr6cv7QV4s7dL-5FF4AaABAg,0.2978490332111992,0.36492494573601236,15,0.06666666666666665,1,91,1,1,111592.0,0.13333333333333333,0,0,0,0,0
UgzfhDSJIM0gxPy7qVd4AaABAg,0.1215333698387702,0.1325203808691626,13,0.0,1,85,5,0,111429.0,0.0,1,1,0,0,1
UgzAYksXK7CzvlRyB8h4AaABAg,0.23816432720657119,0.2605381664985559,16,0.0,4,83,0,1,110678.0,0.0,0,0,0,0,0
UgxGC9gBNTwPuYbjLpN4AaABAg,0.19583606613490523,0.23749383612015265,9,0.0,1,51,0,0,110394.0,0.0,0,0,0,0,0
UgzWFnJZeNK9xkVC6qR4AaABAg,0.11039655176431219,0.1473146453146473,4,0.0,1,18,0,0,109997.0,0.0,0,0,0,0,0
UgyBaElbSahSAu2gSHF4AaABAg,0.13401417420675013,0.17275593125435082,3,0.0,1,15,0,0,109457.0,0.0,0,0,0,0,0
UgxtVBmcK3EXOwwoLAl4AaABAg,0.16957607829841548,0.2528704315743112,9,0.0,1,44,0,0,109030.0,0.0,0,0,0,0,0
UgxtR9AglJq6w0lrIHZ4AaABAg,0.11379288333070225,0.15601093704416974,7,0.0,1,35,0,1,108061.0,0.0,0,0,0,0,0
UgxEoa-NH9Vwl_Dk2jh4AaABAg,0.29478638437749743,0.3080162081025589,13,0.07692307692307687,1,61,0,0,107746.0,0.0,0,0,0,0,0
Ugxgb0-XZsdd_si0VOx4AaABAg,0.2225807435467475,0.2949083644211856,9,0.0,1,48,0,0,107502.0,0.1111111111111111,0,0,0,0,0
UgxzKXTDEz7tagcQvx94AaABAg,0.05636268207445809,0.13084440714518913,5,0.0,1,22,0,0,108402.0,0.0,0,0,0,0,0
Ugyxz1lbGqxfsK29DyZ4AaABAg,0.19801308942967746,0.2568086470044902,19,0.0,1,120,0,0,107138.0,0.0,0,0,0,0,0
UgzMx33j2lZFUiCtKE54AaABAg,0.3406306619220689,0.3682892216586782,24,0.125,1,130,0,0,106546.0,0.041666666666666664,0,0,0,0,0
Ugzr08m1cG0Er_JRZLB4AaABAg,0.1378967392064018,0.1925997025435233,6,0.0,1,31,0,0,106109.0,0.0,0,0,0,0,0
UgzNMPajsj1V5udwkBJ4AaABAg,0.39858970974160496,0.40551626768759885,36,0.36111111111111116,4,209,2,1,106065.0,0.0,0,0,0,0,0
UgzBE5YW8IS3GL9ii5d4AaABAg,0.14372894628990723,0.15982975348217976,4,0.0,1,23,0,0,105939.0,0.0,0,0,0,0,0
Ugzoqz4zWROhLHG5s1J4AaABAg,0.23912143961314097,0.28837271139316106,10,0.0,1,50,1,0,105617.0,0.0,0,0,0,0,0
UgxaaTgElQWqibfZq0p4AaABAg,0.30357357422274395,0.2720634911625737,13,0.07692307692307687,1,59,0,0,105511.0,0.07692307692307693,0,0,0,0,0
Ugwawt6858ggC5KVKMd4AaABAg,0.30881935329566185,0.3182183856433316,22,0.09090909090909094,2,130,3,0,105188.0,0.13636363636363635,0,0,0,0,0
Ugwtg-e0dKiPlhQQbPp4AaABAg,0.09015159791855903,0.1115855579896101,3,0.0,1,13,0,1,104822.0,0.0,0,0,0,0,0
UgxcNPoX1iy3BAj39ad4AaABAg,0.1611291000291202,0.24234676698343624,6,0.0,1,35,0,1,104772.0,0.0,0,0,0,0,0
UgxQjPsbzsv-lO7d29t4AaABAg,0.17911777272375298,0.2600403532569485,9,0.0,1,51,0,0,104610.0,0.0,0,0,0,0,0
UgxZzUBKlais248upah4AaABAg,0.11680517653675958,0.15073866249938497,8,0.0,1,34,0,0,104288.0,0.0,0,0,0,0,0
UgwdJMkI4_3-BE-GBU94AaABAg,0.3619656625904412,0.42470701141065786,14,0.0,1,88,0,0,104256.0,0.07142857142857142,0,0,0,0,0
Ugy-vwu7Dk0x9w5vath4AaABAg,0.18693560887742994,0.23438507539975914,12,0.0,1,65,0,0,104051.0,0.0,0,0,0,0,0
Ugw_891hvCdcumD8WFh4AaABAg,0.21023439599940616,0.1911717006016941,7,0.0,1,38,0,0,103989.0,0.0,0,0,0,0,0
UgyiFJfVaRtxDweBrEV4AaABAg,0.06251406375809763,0.10514645012585294,4,0.0,1,28,1,0,103750.0,0.0,0,0,0,0,0
Ugz1I4qk2FguJW9H9eN4AaABAg,0.25562921500514074,0.3308714144168938,20,0.050000000000000044,1,103,0,0,102777.0,0.1,0,0,0,0,0
UgxqZthJ5dg0yvraMjl4AaABAg,0.13630543535371242,0.1524506749306546,9,0.0,1,43,1,1,102518.0,0.1111111111111111,0,0,0,0.0,0
Ugyc9yzesoYwAE3MlH94AaABAg,0.16924666332803404,0.259745600115585,6,0.0,1,30,0,0,102460.0,0.0,0,0,0,0,0
UgwLOKX78soxF9Oih7l4AaABAg,0.3798652679916041,0.3449830721485657,9,0.0,1,54,0,0,102148.0,0.1111111111111111,0,0,0,0,0
UgwwiROm-7QToIl-app4AaABAg,0.3509801058370702,0.37899619972664533,19,0.0,1,118,0,0,101892.0,0.0,0,0,0,0,0
UgwpZNcyeC2tHJtoDZt4AaABAg,0.29163015618291843,0.351604006784637,11,0.0,1,69,0,0,101827.0,0.18181818181818182,0,0,0,0,0
Ugxt0l6wdWnlblQzgfl4AaABAg,0.06256455630377142,0.14492759910216937,4,0.0,1,16,0,0,101778.0,0.0,0,0,0,0,0
UgzZ-A9_E9O2S_C9UZF4AaABAg,0.10614074288439584,0.18318991898742873,6,0.0,1,30,0,0,100826.0,0.0,0,0,0,0,0
Ugz5vQW7s5InIfNspNd4AaABAg,0.3172001903410314,0.4026973153923154,24,0.04166666666666663,1,144,2,0,100504.0,0.0,0,0,0,0,0
UgzHtNTO2TV6SDxCPH54AaABAg,0.2951322388843556,0.34769369820471524,51,0.039215686274509776,6,309,7,1,99834.0,0.11764705882352941,1,0,1,0,1
Ugx1gB4TfJWXewbJsjR4AaABAg,0.1108449867069411,0.16254208252494337,4,0.0,1,21,0,0,99657.0,0.0,0,0,0,0,0
Ugw_hQjD_Lv2E5Mi3254AaABAg,0.12213099919086609,0.17686598022324757,9,0.0,1,44,0,0,99616.0,0.0,0,0,0,0,0
UgyFDm5oAg01CnQ8sCN4AaABAg,0.1182970915329624,0.14224857370218993,3,0.0,1,16,0,0,99369.0,0.0,0,0,0,0,0
UgzpDQlfqOBhXejZuCl4AaABAg,0.15212083541211338,0.18238108644709397,7,0.0,1,40,0,0,99080.0,0.0,0,0,0,0,0
UgzB7vhubEtntk2ldGV4AaABAg,0.21944793572285576,0.252713556243668,6,0.0,1,30,1,0,98631.0,0.0,0,0,0,0,0
UgyH_8pQVbcZwM4MejR4AaABAg,0.08503540773697092,0.10638212929167414,5,0.0,1,23,0,0,98560.0,0.0,0,0,0,0,0
UgwFvytDbqP1weEegih4AaABAg,0.22888148644355838,0.2896844602286695,5,0.0,1,23,7,0,98504.0,0.0,0,0,0,0,0
UgzDSigPc0Jxr1JP_VB4AaABAg,0.16428834275903806,0.20682651124470028,3,0.0,1,16,0,0,98490.0,0.0,0,0,0,0,0
Ugzvyp_rtS4xnN7xGnJ4AaABAg,0.34821731777962267,0.4376695303832912,16,0.0,1,90,0,0,98274.0,0.0625,0,0,0,0,0
UgxpaMPnPLLZDFUaVnJ4AaABAg,0.26287338441034386,0.31339692405591824,14,0.0714285714285714,1,94,0,0,98263.0,0.0,0,0,0,0,0
UgxRDBuxbwTvdGQ_ke14AaABAg,0.17687332733002925,0.23620761439747523,20,0.09999999999999998,1,92,0,0,98111.0,0.0,0,0,0,0,0
UgwiHElIQLS7p_PC19N4AaABAg,0.036386682414504476,0.049323986277789465,5,0.0,1,28,0,0,97615.0,0.0,0,0,0,0,0
UgxX1jadh7ozlhYWfZR4AaABAg,0.17346266306826233,0.25274483662423847,6,0.0,1,36,0,0,97552.0,0.0,0,0,0,0,0
UgyoPt9uTUCRy7l6Fjl4AaABAg,0.1936008989623113,0.22086871665586733,6,0.0,1,28,0,0,97301.0,0.0,0,0,0,0,0
UgyL6mTSd_uud0RRKr94AaABAg,0.1990093227520259,0.2189826649113845,8,0.0,1,44,0,0,97272.0,0.0,0,0,0,0,0
UgzEZXboCvAfylqfUkt4AaABAg,0.226072365348515,0.2937305652218142,8,0.0,1,35,0,1,96660.0,0.0,0,0,0,0,0
UgxipIc6dyNZmlaKsUd4AaABAg,0.20681664838915,0.3347320274874293,23,0.17391304347826086,2,107,0,0,96355.0,0.0,0,0,0,0,0
UgzdvuQvuiir3PfcxmJ4AaABAg,0.4585115121682364,0.40608133507985145,8,0.0,1,52,0,0,96257.0,0.0,0,0,0,0,0
UgxTiVIRaF9mYXOUbH14AaABAg,0.1397850706089149,0.19486879141029703,16,0.0,1,86,0,0,96039.0,0.0,0,0,0,0,0
Ugx1NKrgi5rjfXeTn4Z4AaABAg,0.12221493436801915,0.21594856630468187,3,0.0,1,17,0,1,95785.0,0.0,0,0,0,0,0
UgydzfqDEFqIkVPNgFl4AaABAg,0.2754569058734916,0.2696863912581125,13,0.0,1,77,0,0,95660.0,0.0,0,0,0,0,0
Ugy7Fvw0j6uYDLP3QkZ4AaABAg,0.2810337384456676,0.2849825505106023,8,0.0,1,44,0,0,95422.0,0.0,0,0,0,0,0
UgwZ7w05zbnzRHVCChx4AaABAg,0.19261245977125302,0.23835484625857598,8,0.0,1,55,0,0,95076.0,0.0,0,0,0,0,0
UgwrRRby0zGjCeP-TZ54AaABAg,0.32544399469105983,0.35436704795261115,30,0.0,3,180,5,1,94891.0,0.0,0,0,0,0,0
UgxcBBralXg4PmWETLB4AaABAg,0.24519472567633568,0.3128519877809157,21,0.09523809523809523,2,114,0,0,94635.0,0.047619047619047616,0,0,0,0,0
UgwGvPeTqDWX-lpB2O54AaABAg,0.2941013885445196,0.3543749164859194,21,0.23809523809523814,2,116,5,0,94574.0,0.0,0,0,0,0,0
Ugw3dzSbL_SQTidP3gh4AaABAg,0.22850132964911235,0.2944768247137132,8,0.0,1,49,0,0,94527.0,0.0,0,0,0,0,0
UgzivA2o_mjQPRvBhr94AaABAg,0.19666238902805758,0.20721512920925628,6,0.0,1,33,0,0,94072.0,0.0,0,0,0,0,0
Ugz9eSBHtiLSV60iJAV4AaABAg,0.16720208070597914,0.22359840474535778,11,0.09090909090909094,2,44,0,0,93699.0,0.0,0,0,0,0,0
Ugx17RBGjmSnl4gSFcd4AaABAg,0.22472283098800874,0.3111111826115119,7,0.0,1,31,0,0,93115.0,0.0,0,0,0,0,0
Ugw1cMQSm9AcQj0nuxF4AaABAg,0.15267866557854162,0.24346472711372064,8,0.0,1,47,0,0,93029.0,0.0,0,0,0,0,0
Ugz_nIJq1WGTxaTZ5k54AaABAg,0.28853609756951726,0.28379653172672287,19,0.0,1,109,0,0,93023.0,0.05263157894736842,0,0,0,0,0
UgwNrN5VM3x9efMplSd4AaABAg,0.38110076660816716,0.42059225520491905,46,0.15217391304347827,3,276,2,1,92726.0,0.0,0,0,0,0,0
UgybJw_vVrrqZQa9I6x4AaABAg,0.09186489095599713,0.18168419184631096,5,0.0,1,35,0,0,92669.0,0.0,0,0,0,0,0
Ugx0dXmXtUFyvwtFMRB4AaABAg,0.2145484741208388,0.27944212140523866,13,0.0,1,68,0,0,92561.0,0.0,0,0,0,0,0
UgwNShYgytkZNeHgOZx4AaABAg,0.15931893606091782,0.25714998591368843,8,0.0,1,34,0,1,92343.0,0.0,0,0,0,0,0
UgznpsgOKtgP-aMjVqN4AaABAg,0.27955923567168683,0.31557004947226297,11,0.0,1,62,0,0,92365.0,0.09090909090909091,0,0,0,0,0
UgyWTNqb33PfIXeqZIF4AaABAg,0.2832627288764277,0.3111864246420845,33,0.06060606060606055,1,171,0,0,90080.0,0.030303030303030304,0,0,0,0,0
UgzYh2x5Ig4hrWL57eR4AaABAg,0.1163551372333316,0.14806671635243998,12,0.0,1,62,5,0,89595.0,0.16666666666666666,1,1,0,0,1
UgzRLEYxMj2cfu9HyHV4AaABAg,0.2501624171210661,0.32533694543461716,11,0.0,1,61,1,1,89541.0,0.0,0,0,0,0,0
UgzhbBlTrXkseCIatHB4AaABAg,0.29793027254707427,0.3441311763050405,12,0.0,1,76,0,0,88940.0,0.0,0,0,0,0,0
UgymMgFpIOtH9PPc2ld4AaABAg,0.07580341590614871,0.08637220098985658,2,0.0,1,7,0,0,88891.0,0.0,0,0,0,0,0
UgyuDlECGEjinnUKIPR4AaABAg,0.2670132985641481,0.31547816170971804,10,0.0,1,54,0,0,88473.0,0.0,0,0,0,0,0
UgwNkT8LPdf-kqcPb5R4AaABAg,0.26586943246497585,0.29943484958182587,6,0.0,1,35,0,0,88250.0,0.0,0,0,0,0,0
Ugyej0YsHE10cC0b_yx4AaABAg,0.20950184461479215,0.21731671464015584,7,0.0,1,36,0,0,88175.0,0.0,0,0,0,0,0
UgyFP93LRozgLgjuDG94AaABAg,0.1732604241347685,0.17916020421450776,8,0.0,2,50,0,1,88039.0,0.0,0,0,0,0,0
Ugx4bRSjtyg9SFUnoEx4AaABAg,0.2892185247277145,0.3703373070652145,13,0.0,1,69,0,1,87921.0,0.0,0,0,0,0,0
UgzRDTakyGTBvSK6TAJ4AaABAg,0.1658638838503225,0.21246345075755152,10,0.0,1,52,0,0,87769.0,0.0,0,0,0,0,0
Ugxe-L-CsPf8nYC_cYN4AaABAg,0.21361758743856193,0.2489490574433927,11,0.0,2,61,0,0,87672.0,0.09090909090909091,0,0,0,0,0
Ugw1LeG3i6UvFFeRngt4AaABAg,0.3765205308419292,0.38997713845582344,12,0.0,1,77,2,0,87614.0,0.08333333333333333,0,0,0,0,0
UgwiLuCEufpaim4Husp4AaABAg,0.11078606444214774,0.14596283146101247,9,0.0,1,38,0,0,87519.0,0.0,0,0,0,0,0
UgxkT58cdFjUr5EzseJ4AaABAg,0.21807715876694686,0.22699478294907488,6,0.0,1,42,0,0,87320.0,0.16666666666666666,0,0,0,0,0
UgxM5UtILwMuzAiYnOJ4AaABAg,0.159144682923047,0.2314711446278808,5,0.0,1,25,0,1,87304.0,0.0,0,0,0,0,0
UgyTkHCjFt8J5FSjrMF4AaABAg,0.20578271538870252,0.3102699504560504,7,0.0,1,27,0,0,86871.0,0.0,0,0,0,0,0
UgwUqatClC1Td4XfnH54AaABAg,0.17540106850274872,0.23719408716433887,5,0.0,2,34,0,0,86628.0,0.0,0,0,0,0,0
UgxZD4-4KcKZ6z95COd4AaABAg,0.46618764621897485,0.4983788881852831,32,0.0,3,198,1,1,86555.0,0.0,0,0,0,0,0
UgzrM-EgQickrOr_7vB4AaABAg,0.2357041742056196,0.24975032680997716,10,0.0,1,56,0,1,86480.0,0.1,0,0,0,0,0
UgzG0LpGuokkeiGauN54AaABAg,0.11979676720967594,0.13374858334258755,4,0.25,1,22,0,0,86181.0,0.0,0,0,0,0,0
UgyXzRZ6Z_omjOMHWFR4AaABAg,0.22411974834219073,0.2848607301671011,12,0.0,1,69,0,0,85694.0,0.16666666666666666,0,0,0,0,0
UgxOQK4bAxpgcPqv57N4AaABAg,0.268956647383376,0.22163607233050384,5,0.0,1,33,0,0,85452.0,0.0,0,0,0,0,0
UgxeRduW23mbuO_gV6F4AaABAg,0.2066173122746061,0.23908463236416977,8,0.0,1,47,0,0,83643.0,0.0,0,0,0,0,0
Ugz4TX9hQeIOkz2UevJ4AaABAg,0.09105176691906637,0.0981550580686538,3,0.0,1,19,0,0,82519.0,0.0,0,0,0,0.4109520889163362,0
UgyF0RUgbO7u5Psg-gh4AaABAg,0.06476775058433519,0.06361389987556323,3,0.0,1,19,0,0,82452.0,0.0,0,0,0,0.4109520889163362,0
UgxUI3PgLqU9sDOMWDJ4AaABAg,0.11004488040462877,0.23741672647214113,4,0.0,1,15,0,0,82270.0,0.0,0,0,0,0,0
UgwcexCI5CLbraeV1_N4AaABAg,0.15808628159573204,0.26207223007204156,6,0.0,1,34,0,0,82267.0,0.0,0,0,0,0,0
Ugx8Qe2VaiDabh7RNAd4AaABAg,0.10751029789984443,0.17391541368815894,6,0.0,1,30,4,0,82260.0,0.16666666666666666,0,0,0,0,0
UgxDi1JFoSl0sQoQKbx4AaABAg,0.24241776014133068,0.27446561922892376,10,0.0,1,49,0,0,81962.0,0.0,0,0,0,0,0
UgxpNqserKcFzyBsmrh4AaABAg,0.2215146445459827,0.3226527716691,10,0.0,1,50,0,0,80883.0,0.0,0,0,0,0,0
Ugx6Gr9khL-BbIW8KYl4AaABAg,0.2751698051519706,0.2996301636795216,9,0.0,2,50,1,0,80794.0,0.0,0,0,0,0,0
Ugx3vAR9BiFMYDgFjQt4AaABAg,0.1566500845578474,0.20832658244490235,10,0.0,1,49,1,1,77976.0,0.0,0,0,0,0,0
UgyA8li-G0yualcVqvF4AaABAg,0.277284911011149,0.2908052834193949,10,0.0,1,62,0,0,76150.0,0.0,0,0,0,0,0
Ugw6ljCWCjyxk_WAt-d4AaABAg,0.2382563256082689,0.3615937689799765,20,0.09999999999999998,1,108,1,0,76127.0,0.15,0,0,0,0.020543062107631186,0
UgyD8Y4jTbSRwp9Fuw54AaABAg,0.3306007851875009,0.36306463915520865,22,0.0,1,132,1,0,75522.0,0.0,0,0,0,0,0
UgyJFsy8k9F0JzHPG8R4AaABAg,0.1921284473363776,0.21766334192337883,3,0.0,1,17,0,0,72490.0,0.0,0,0,0,0,0
Ugw5kYRZXcEQjY7Vki54AaABAg,0.18409440198377047,0.21663775455323628,4,0.0,1,26,0,0,71818.0,0.0,0,0,0,0,0
Ugw769LjdvmzRIeV3bx4AaABAg,0.13514981948366095,0.2507990769180225,3,0.0,1,22,0,0,71612.0,0.0,0,0,0,0,0
UgwhpsTuP2ulTTbiU7t4AaABAg,0.25192087576094235,0.2642986389520332,11,0.0,1,48,0,0,71468.0,0.0,0,0,0,0,0
Ugzj2h1XHg8EVYm4ngZ4AaABAg,0.2123882989413985,0.2545429410507011,6,0.0,1,32,0,0,71458.0,0.0,0,0,0,0,0
UgzOcbecPANL-TbHYDN4AaABAg,0.10880683778359394,0.11209346071240996,4,0.0,1,28,1,0,71367.0,0.0,0,0,0,0,0
Ugzu8xtSXrK0yF5iSg94AaABAg,0.2856529250407692,0.35848795519146937,16,0.0625,1,82,0,0,69331.0,0.0625,0,0,0,0,0
UgzFLdnykcpreLK-AQt4AaABAg,0.13026050310519882,0.23895830128314258,7,0.0,1,31,0,0,68788.0,0.0,0,0,0,0,0
Ugxetr79JIp9d8tW0v54AaABAg,0.2905532555212884,0.3753798745424634,10,0.0,1,54,0,0,68776.0,0.0,0,0,0,0,0
Ugy1zrERbd3iiUSES394AaABAg,0.22583732396426898,0.2656462600879543,12,0.0,1,56,0,0,68321.0,0.0,0,0,0,0,0
UgymBkQT7ajB0oaZlPp4AaABAg,0.3385732770338644,0.37428961016192996,15,0.0,1,84,0,0,68319.0,0.06666666666666667,0,0,0,0.07897132015260917,0
UgwxT9xJbjpCzQL4Ixh4AaABAg,0.16725028846619197,0.22920268337486066,7,0.0,1,39,0,0,68073.0,0.0,0,0,0,0.07897132015260917,0
UgzVLeSa_wd15O0yvq54AaABAg,0.20575632888672019,0.26778102276645654,11,0.0,2,64,1,1,68026.0,0.0,0,0,0,0,0
UgyMlaY7cAKOwxtptnZ4AaABAg,0.26692776374601757,0.27921599407229336,16,0.0,1,73,0,0,67664.0,0.0,0,0,0,0,0
UgwmOepjDJ03peGiZWN4AaABAg,0.2015263616742422,0.22826565236436547,10,0.19999999999999996,1,47,0,0,66832.0,0.0,0,0,0,0,0
Ugwc78hJpUaKU8LrP8h4AaABAg,0.21471287602285172,0.23779947217117547,11,0.09090909090909094,1,58,0,0,66314.0,0.0,0,0,0,0,0
UgxNOIGTttl7syqNAm54AaABAg,0.4184507744343928,0.407086197114062,14,0.0714285714285714,2,90,0,0,66166.0,0.21428571428571427,0,0,0,0,1
UgzGs-XAzKadCHhHzC54AaABAg,0.12827267805801623,0.18633598194470047,5,0.0,1,32,1,0,66015.0,0.0,0,0,0,0,0
UgyBitGSSvL5SdpGVEV4AaABAg,0.23346759939704495,0.27255929060052886,11,0.0,1,60,0,0,65678.0,0.18181818181818182,0,0,0,0,0
UgyH2C9IypgAlO9WBOp4AaABAg,0.14434856803719265,0.20142768783724563,8,0.0,1,47,0,0,65484.0,0.0,0,0,0,0,0
